case_id;activity;timestamp;resource
I01355;Receive Invoice;2024-02-10 08:40:00;System
I01355;Register Invoice;2024-02-10 09:11:00;Clerk_A
I01355;Validate Invoice;2024-02-10 10:32:00;Clerk_A
I01355;Approve Invoice;2024-02-10 20:58:00;Manager_1
I01355;Enter into ERP;2024-02-10 21:35:00;DataEntry_2
I01355;Execute Payment;2024-02-14 08:35:00;Finance_A
I01355;Archive;2024-02-14 08:51:00;DMS_System
I01356;Receive Invoice;2024-02-11 02:53:00;System
I01356;Register Invoice;2024-02-11 03:57:00;Clerk_D
I01356;Validate Invoice;2024-02-11 05:00:00;Clerk_D
I01356;Compliance Check;2024-02-11 05:26:00;Finance_A
I01356;Approve Invoice;2024-02-11 11:52:00;Manager_1
I01356;Enter into ERP;2024-02-11 13:32:00;DataEntry_1
I01356;Execute Payment;2024-02-12 06:32:00;Finance_B
I01356;Archive;2024-02-12 06:40:00;DMS_System
I01357;Receive Invoice;2024-03-22 07:10:00;System
I01357;Register Invoice;2024-03-22 08:07:00;Clerk_A
I01357;Validate Invoice;2024-03-22 08:58:00;Clerk_A
I01357;Request Info;2024-03-22 10:13:00;Clerk_A
I01357;Receive Info;2024-03-25 04:13:00;Vendor
I01357;Validate Invoice;2024-03-25 04:45:00;Clerk_A
I01357;Approve Invoice;2024-03-25 11:16:00;Manager_1
I01357;Enter into ERP;2024-03-25 12:05:00;DataEntry_2
I01357;Execute Payment;2024-03-26 02:05:00;Finance_B
I01357;Archive;2024-03-26 02:11:00;DMS_System
I01358;Receive Invoice;2024-04-30 21:55:00;System
I01358;Register Invoice;2024-04-30 22:41:00;Clerk_D
I01358;Validate Invoice;2024-05-01 01:18:00;Clerk_D
I01358;Approve Invoice;2024-05-01 12:37:00;Manager_1
I01358;Enter into ERP;2024-05-01 14:10:00;DataEntry_2
I01358;Execute Payment;2024-05-04 14:10:00;Finance_B
I01358;Archive;2024-05-04 14:26:00;DMS_System
I01359;Receive Invoice;2024-03-30 10:16:00;System
I01359;Register Invoice;2024-03-30 11:43:00;Clerk_B
I01359;Enter Invoice Data;2024-03-30 12:42:00;DataEntry_1
I01359;Validate Invoice;2024-03-30 13:04:00;Clerk_B
I01359;Approve Invoice;2024-03-30 19:58:00;Manager_1
I01359;Enter into ERP;2024-03-30 21:30:00;DataEntry_1
I01359;Execute Payment;2024-03-31 08:30:00;Finance_B
I01359;Archive;2024-03-31 08:48:00;DMS_System
I01360;Receive Invoice;2024-02-13 05:49:00;System
I01360;Register Invoice;2024-02-13 06:04:00;Clerk_A
I01360;Enter Invoice Data;2024-02-13 06:48:00;DataEntry_3
I01360;Validate Invoice;2024-02-13 09:23:00;Clerk_A
I01360;Approve Invoice;2024-02-13 12:16:00;Manager_2
I01360;Enter into ERP;2024-02-13 13:48:00;DataEntry_2
I01360;Execute Payment;2024-02-15 04:48:00;Finance_A
I01360;Archive;2024-02-15 04:54:00;DMS_System
I01361;Receive Invoice;2024-02-23 07:02:00;System
I01361;Register Invoice;2024-02-23 08:22:00;Clerk_D
I01361;Validate Invoice;2024-02-23 11:54:00;Clerk_D
I01361;Compliance Check;2024-02-23 12:23:00;Finance_A
I01361;Request Info;2024-02-23 13:43:00;Clerk_D
I01361;Receive Info;2024-02-24 01:43:00;Vendor
I01361;Validate Invoice;2024-02-24 03:52:00;Clerk_D
I01361;Approve Invoice;2024-02-24 05:26:00;Manager_2
I01361;Enter into ERP;2024-02-24 07:25:00;DataEntry_3
I01361;Execute Payment;2024-02-25 14:25:00;Finance_A
I01361;Archive;2024-02-25 14:51:00;DMS_System
I01362;Receive Invoice;2024-02-24 10:32:00;System
I01362;Register Invoice;2024-02-24 10:40:00;Clerk_A
I01362;Enter Invoice Data;2024-02-24 11:03:00;DataEntry_3
I01362;Validate Invoice;2024-02-24 14:19:00;Clerk_A
I01362;Approve Invoice;2024-02-24 19:00:00;Manager_1
I01362;Enter into ERP;2024-02-24 19:37:00;DataEntry_2
I01362;Execute Payment;2024-02-28 12:37:00;Finance_B
I01362;Archive;2024-02-28 13:06:00;DMS_System
I01363;Receive Invoice;2024-03-03 14:19:00;System
I01363;Register Invoice;2024-03-03 15:06:00;Clerk_D
I01363;Validate Invoice;2024-03-03 15:45:00;Clerk_D
I01363;Request Info;2024-03-03 16:13:00;Clerk_D
I01363;Receive Info;2024-03-05 01:13:00;Vendor
I01363;Validate Invoice;2024-03-05 02:12:00;Clerk_D
I01363;Approve Invoice;2024-03-05 10:11:00;Manager_1
I01363;Enter into ERP;2024-03-05 11:24:00;DataEntry_3
I01363;Execute Payment;2024-03-07 13:24:00;Finance_B
I01363;Archive;2024-03-07 13:44:00;DMS_System
I01364;Receive Invoice;2024-02-20 02:29:00;System
I01364;Register Invoice;2024-02-20 03:35:00;Clerk_A
I01364;Enter Invoice Data;2024-02-20 04:01:00;DataEntry_2
I01364;Validate Invoice;2024-02-20 07:25:00;Clerk_A
I01364;Approve Invoice;2024-02-20 11:36:00;Manager_2
I01364;Enter into ERP;2024-02-20 12:22:00;DataEntry_2
I01364;Execute Payment;2024-02-21 14:22:00;Finance_A
I01364;Archive;2024-02-21 14:48:00;DMS_System
I01365;Receive Invoice;2024-04-15 21:36:00;System
I01365;Register Invoice;2024-04-15 22:18:00;Clerk_B
I01365;Enter Invoice Data;2024-04-15 23:16:00;DataEntry_3
I01365;Validate Invoice;2024-04-16 02:05:00;Clerk_B
I01365;Approve Invoice;2024-04-16 08:20:00;Manager_1
I01365;Enter into ERP;2024-04-16 09:50:00;DataEntry_2
I01365;Execute Payment;2024-04-19 09:50:00;Finance_B
I01365;Archive;2024-04-19 10:11:00;DMS_System
I01366;Receive Invoice;2024-03-07 04:10:00;System
I01366;Register Invoice;2024-03-07 04:40:00;Clerk_C
I01366;Enter Invoice Data;2024-03-07 04:53:00;DataEntry_1
I01366;Validate Invoice;2024-03-07 06:53:00;Clerk_C
I01366;Approve Invoice;2024-03-07 13:15:00;Manager_1
I01366;Enter into ERP;2024-03-07 14:31:00;DataEntry_2
I01366;Execute Payment;2024-03-10 03:31:00;Finance_A
I01366;Archive;2024-03-10 03:58:00;DMS_System
I01367;Receive Invoice;2024-05-02 23:56:00;System
I01367;Register Invoice;2024-05-03 00:31:00;Clerk_B
I01367;Validate Invoice;2024-05-03 03:50:00;Clerk_B
I01367;Approve Invoice;2024-05-03 05:05:00;Manager_2
I01367;Enter into ERP;2024-05-03 06:20:00;DataEntry_3
I01367;Execute Payment;2024-05-06 11:20:00;Finance_B
I01367;Archive;2024-05-06 11:35:00;DMS_System
I01368;Receive Invoice;2024-02-19 11:41:00;System
I01368;Register Invoice;2024-02-19 12:53:00;Clerk_C
I01368;Enter Invoice Data;2024-02-19 13:28:00;DataEntry_1
I01368;Validate Invoice;2024-02-19 15:03:00;Clerk_C
I01368;Compliance Check;2024-02-19 15:11:00;Finance_A
I01368;Approve Invoice;2024-02-20 01:58:00;Manager_2
I01368;Enter into ERP;2024-02-20 02:19:00;DataEntry_3
I01368;Execute Payment;2024-02-22 21:19:00;Finance_A
I01368;Archive;2024-02-22 21:45:00;DMS_System
I01369;Receive Invoice;2024-02-04 16:50:00;System
I01369;Register Invoice;2024-02-04 17:47:00;Clerk_D
I01369;Enter Invoice Data;2024-02-04 18:34:00;DataEntry_3
I01369;Validate Invoice;2024-02-04 19:36:00;Clerk_D
I01369;Approve Invoice;2024-02-05 05:55:00;Manager_1
I01369;Enter into ERP;2024-02-05 07:13:00;DataEntry_2
I01369;Execute Payment;2024-02-07 17:13:00;Finance_A
I01369;Archive;2024-02-07 17:21:00;DMS_System
I01370;Receive Invoice;2024-03-30 07:35:00;System
I01370;Register Invoice;2024-03-30 08:48:00;Clerk_C
I01370;Validate Invoice;2024-03-30 12:38:00;Clerk_C
I01370;Request Info;2024-03-30 13:46:00;Clerk_C
I01370;Receive Info;2024-03-30 21:46:00;Vendor
I01370;Validate Invoice;2024-03-31 00:37:00;Clerk_C
I01370;Approve Invoice;2024-03-31 03:38:00;Manager_2
I01370;Enter into ERP;2024-03-31 04:52:00;DataEntry_3
I01370;Execute Payment;2024-03-31 07:52:00;Finance_B
I01370;Archive;2024-03-31 07:57:00;DMS_System
I01371;Receive Invoice;2024-02-20 20:21:00;System
I01371;Register Invoice;2024-02-20 21:07:00;Clerk_A
I01371;Validate Invoice;2024-02-20 23:59:00;Clerk_A
I01371;Approve Invoice;2024-02-21 05:48:00;Manager_1
I01371;Enter into ERP;2024-02-21 06:59:00;DataEntry_2
I01371;Execute Payment;2024-02-22 16:59:00;Finance_B
I01371;Archive;2024-02-22 17:11:00;DMS_System
I01372;Receive Invoice;2024-05-02 05:30:00;System
I01372;Register Invoice;2024-05-02 07:00:00;Clerk_C
I01372;Enter Invoice Data;2024-05-02 07:42:00;DataEntry_3
I01372;Validate Invoice;2024-05-02 09:55:00;Clerk_C
I01372;Compliance Check;2024-05-02 10:05:00;Finance_B
I01372;Approve Invoice;2024-05-02 12:16:00;Manager_2
I01372;Enter into ERP;2024-05-02 13:19:00;DataEntry_3
I01372;Execute Payment;2024-05-02 23:19:00;Finance_B
I01372;Archive;2024-05-02 23:28:00;DMS_System
I01373;Receive Invoice;2024-04-02 11:09:00;System
I01373;Register Invoice;2024-04-02 11:44:00;Clerk_A
I01373;Validate Invoice;2024-04-02 15:32:00;Clerk_A
I01373;Compliance Check;2024-04-02 15:54:00;Finance_B
I01373;Approve Invoice;2024-04-03 02:14:00;Manager_1
I01373;Enter into ERP;2024-04-03 03:49:00;DataEntry_3
I01373;Execute Payment;2024-04-04 20:49:00;Finance_A
I01373;Archive;2024-04-04 21:02:00;DMS_System
I01374;Receive Invoice;2024-03-22 23:39:00;System
I01374;Register Invoice;2024-03-23 00:56:00;Clerk_A
I01374;Enter Invoice Data;2024-03-23 01:19:00;DataEntry_1
I01374;Validate Invoice;2024-03-23 02:40:00;Clerk_A
I01374;Approve Invoice;2024-03-23 08:24:00;Manager_2
I01374;Enter into ERP;2024-03-23 09:38:00;DataEntry_1
I01374;Execute Payment;2024-03-24 18:38:00;Finance_A
I01374;Archive;2024-03-24 18:58:00;DMS_System
I01375;Receive Invoice;2024-02-21 00:53:00;System
I01375;Register Invoice;2024-02-21 01:31:00;Clerk_C
I01375;Enter Invoice Data;2024-02-21 01:55:00;DataEntry_2
I01375;Validate Invoice;2024-02-21 03:12:00;Clerk_C
I01375;Enter into ERP;2024-02-21 08:29:00;DataEntry_3
I01375;Approve Invoice;2024-02-21 08:38:00;Manager_1
I01375;Enter into ERP;2024-02-21 09:17:00;DataEntry_3
I01375;Execute Payment;2024-02-23 22:17:00;Finance_A
I01375;Archive;2024-02-23 22:47:00;DMS_System
I01376;Receive Invoice;2024-02-28 02:07:00;System
I01376;Register Invoice;2024-02-28 03:15:00;Clerk_A
I01376;Enter Invoice Data;2024-02-28 03:42:00;DataEntry_2
I01376;Validate Invoice;2024-02-28 06:44:00;Clerk_A
I01376;Compliance Check;2024-02-28 07:08:00;Finance_B
I01376;Approve Invoice;2024-02-28 15:07:00;Manager_2
I01376;Enter into ERP;2024-02-28 15:34:00;DataEntry_1
I01376;Execute Payment;2024-03-03 13:34:00;Finance_B
I01376;Archive;2024-03-03 13:46:00;DMS_System
I01377;Receive Invoice;2024-02-22 09:02:00;System
I01377;Register Invoice;2024-02-22 09:38:00;Clerk_A
I01377;Enter Invoice Data;2024-02-22 10:04:00;DataEntry_1
I01377;Validate Invoice;2024-02-22 11:11:00;Clerk_A
I01377;Approve Invoice;2024-02-22 17:29:00;Manager_2
I01377;Enter into ERP;2024-02-22 18:42:00;DataEntry_2
I01377;Execute Payment;2024-02-24 21:42:00;Finance_A
I01377;Archive;2024-02-24 21:53:00;DMS_System
I01378;Receive Invoice;2024-04-11 04:45:00;System
I01378;Register Invoice;2024-04-11 06:08:00;Clerk_B
I01378;Validate Invoice;2024-04-11 08:48:00;Clerk_B
I01378;Approve Invoice;2024-04-11 13:29:00;Manager_1
I01378;Enter into ERP;2024-04-11 14:10:00;DataEntry_3
I01378;Execute Payment;2024-04-13 12:10:00;Finance_A
I01378;Archive;2024-04-13 12:27:00;DMS_System
I01379;Receive Invoice;2024-03-09 09:58:00;System
I01379;Register Invoice;2024-03-09 11:25:00;Clerk_C
I01379;Enter Invoice Data;2024-03-09 11:48:00;DataEntry_2
I01379;Validate Invoice;2024-03-09 15:45:00;Clerk_C
I01379;Compliance Check;2024-03-09 16:12:00;Finance_A
I01379;Approve Invoice;2024-03-09 19:55:00;Manager_2
I01379;Enter into ERP;2024-03-09 20:18:00;DataEntry_1
I01379;Execute Payment;2024-03-11 23:18:00;Finance_B
I01379;Archive;2024-03-11 23:32:00;DMS_System
I01380;Receive Invoice;2024-03-03 17:09:00;System
I01380;Register Invoice;2024-03-03 18:05:00;Clerk_A
I01380;Enter Invoice Data;2024-03-03 18:39:00;DataEntry_2
I01380;Validate Invoice;2024-03-03 21:40:00;Clerk_A
I01380;Compliance Check;2024-03-03 21:49:00;Finance_B
I01380;Request Info;2024-03-03 23:20:00;Clerk_A
I01380;Receive Info;2024-03-05 23:20:00;Vendor
I01380;Validate Invoice;2024-03-06 00:12:00;Clerk_A
I01380;Approve Invoice;2024-03-06 02:21:00;Manager_2
I01380;Enter into ERP;2024-03-06 04:14:00;DataEntry_2
I01380;Execute Payment;2024-03-07 00:14:00;Finance_B
I01380;Archive;2024-03-07 00:35:00;DMS_System
I01381;Receive Invoice;2024-02-16 21:06:00;System
I01381;Register Invoice;2024-02-16 22:34:00;Clerk_A
I01381;Enter Invoice Data;2024-02-16 23:27:00;DataEntry_1
I01381;Validate Invoice;2024-02-16 23:52:00;Clerk_A
I01381;Approve Invoice;2024-02-17 02:13:00;Manager_1
I01381;Enter into ERP;2024-02-17 03:40:00;DataEntry_1
I01381;Execute Payment;2024-02-18 23:40:00;Finance_A
I01381;Archive;2024-02-18 23:55:00;DMS_System
I01382;Receive Invoice;2024-03-27 15:16:00;System
I01382;Register Invoice;2024-03-27 15:44:00;Clerk_D
I01382;Enter Invoice Data;2024-03-27 16:20:00;DataEntry_3
I01382;Validate Invoice;2024-03-27 17:15:00;Clerk_D
I01382;Approve Invoice;2024-03-28 04:30:00;Manager_2
I01382;Enter into ERP;2024-03-28 05:59:00;DataEntry_3
I01382;Execute Payment;2024-03-31 19:59:00;Finance_B
I01382;Archive;2024-03-31 20:23:00;DMS_System
I01383;Receive Invoice;2024-03-29 01:36:00;System
I01383;Register Invoice;2024-03-29 02:30:00;Clerk_D
I01383;Enter Invoice Data;2024-03-29 02:52:00;DataEntry_2
I01383;Validate Invoice;2024-03-29 04:24:00;Clerk_D
I01383;Approve Invoice;2024-03-29 09:25:00;Manager_1
I01383;Enter into ERP;2024-03-29 10:00:00;DataEntry_1
I01383;Execute Payment;2024-03-30 14:00:00;Finance_B
I01383;Archive;2024-03-30 14:08:00;DMS_System
I01383;Validate Invoice;2024-03-30 14:08:20;Clerk_D
I01384;Receive Invoice;2024-04-19 00:36:00;System
I01384;Register Invoice;2024-04-19 02:06:00;Clerk_A
I01384;Enter Invoice Data;2024-04-19 02:47:00;DataEntry_2
I01384;Validate Invoice;2024-04-19 03:16:00;Clerk_A
I01384;Compliance Check;2024-04-19 03:42:00;Finance_A
I01384;Approve Invoice;2024-04-19 04:21:00;Manager_1
I01384;Enter into ERP;2024-04-19 05:43:00;DataEntry_2
I01384;Execute Payment;2024-04-23 05:43:00;Finance_B
I01384;Archive;2024-04-23 05:58:00;DMS_System
I01385;Receive Invoice;2024-02-24 10:07:00;System
I01385;Register Invoice;2024-02-24 10:46:00;Clerk_A
I01385;Validate Invoice;2024-02-24 14:25:00;Clerk_A
I01385;Request Info;2024-02-24 15:03:00;Clerk_A
I01385;Receive Info;2024-02-26 03:03:00;Vendor
I01385;Validate Invoice;2024-02-26 05:55:00;Clerk_A
I01385;Approve Invoice;2024-02-26 11:50:00;Manager_2
I01385;Enter into ERP;2024-02-26 12:57:00;DataEntry_1
I01385;Execute Payment;2024-02-27 21:57:00;Finance_A
I01385;Archive;2024-02-27 22:09:00;DMS_System
I01386;Receive Invoice;2024-03-09 19:45:00;System
I01386;Register Invoice;2024-03-09 20:47:00;Clerk_A
I01386;Enter Invoice Data;2024-03-09 21:12:00;DataEntry_2
I01386;Validate Invoice;2024-03-10 01:01:00;Clerk_A
I01386;Approve Invoice;2024-03-10 05:32:00;Manager_1
I01386;Enter into ERP;2024-03-10 06:28:00;DataEntry_2
I01386;Execute Payment;2024-03-14 16:28:00;Finance_B
I01386;Archive;2024-03-14 16:55:00;DMS_System
I01387;Receive Invoice;2024-03-21 14:42:00;System
I01387;Register Invoice;2024-03-21 15:32:00;Clerk_C
I01387;Validate Invoice;2024-03-21 19:02:00;Clerk_C
I01387;Approve Invoice;2024-03-22 06:26:00;Manager_2
I01387;Enter into ERP;2024-03-22 08:07:00;DataEntry_2
I01387;Execute Payment;2024-03-27 07:07:00;Finance_A
I01387;Archive;2024-03-27 07:16:00;DMS_System
I01388;Receive Invoice;2024-05-08 00:48:00;System
I01388;Register Invoice;2024-05-08 01:40:00;Clerk_D
I01388;Enter Invoice Data;2024-05-08 02:06:00;DataEntry_1
I01388;Validate Invoice;2024-05-08 03:44:00;Clerk_D
I01388;Approve Invoice;2024-05-08 14:02:00;Manager_1
I01388;Enter into ERP;2024-05-08 14:58:00;DataEntry_1
I01388;Execute Payment;2024-05-11 18:58:00;Finance_A
I01388;Archive;2024-05-11 19:14:00;DMS_System
I01389;Receive Invoice;2024-03-05 01:12:00;System
I01389;Register Invoice;2024-03-05 01:50:00;Clerk_A
I01389;Validate Invoice;2024-03-05 05:15:00;Clerk_A
I01389;Approve Invoice;2024-03-05 08:48:00;Manager_1
I01389;Enter into ERP;2024-03-05 10:21:00;DataEntry_3
I01389;Execute Payment;2024-03-09 07:21:00;Finance_A
I01389;Archive;2024-03-09 07:39:00;DMS_System
I01390;Receive Invoice;2024-02-22 02:37:00;System
I01390;Register Invoice;2024-02-22 04:04:00;Clerk_B
I01390;Enter Invoice Data;2024-02-22 04:58:00;DataEntry_3
I01390;Validate Invoice;2024-02-22 05:55:00;Clerk_B
I01390;Approve Invoice;2024-02-22 13:05:00;Manager_2
I01390;Enter into ERP;2024-02-22 13:37:00;DataEntry_1
I01390;Execute Payment;2024-02-23 00:37:00;Finance_B
I01390;Archive;2024-02-23 00:51:00;DMS_System
I01391;Receive Invoice;2024-02-18 01:17:00;System
I01391;Register Invoice;2024-02-18 02:08:00;Clerk_B
I01391;Enter Invoice Data;2024-02-18 02:24:00;DataEntry_1
I01391;Validate Invoice;2024-02-18 03:00:00;Clerk_B
I01391;Request Info;2024-02-18 03:31:00;Clerk_B
I01391;Receive Info;2024-02-19 10:31:00;Vendor
I01391;Validate Invoice;2024-02-19 11:18:00;Clerk_B
I01391;Approve Invoice;2024-02-19 17:36:00;Manager_2
I01391;Enter into ERP;2024-02-19 18:37:00;DataEntry_2
I01391;Execute Payment;2024-02-22 17:37:00;Finance_B
I01391;Archive;2024-02-22 18:07:00;DMS_System
I01392;Receive Invoice;2024-03-26 18:10:00;System
I01392;Register Invoice;2024-03-26 19:25:00;Clerk_D
I01392;Validate Invoice;2024-03-26 20:49:00;Clerk_D
I01392;Approve Invoice;2024-03-27 03:58:00;Manager_2
I01392;Enter into ERP;2024-03-27 05:13:00;DataEntry_1
I01392;Execute Payment;2024-04-01 04:13:00;Finance_A
I01392;Archive;2024-04-01 04:26:00;DMS_System
I01393;Receive Invoice;2024-02-25 16:51:00;System
I01393;Register Invoice;2024-02-25 18:01:00;Clerk_C
I01393;Enter Invoice Data;2024-02-25 18:50:00;DataEntry_3
I01393;Validate Invoice;2024-02-25 21:19:00;Clerk_C
I01393;Approve Invoice;2024-02-25 23:02:00;Manager_1
I01393;Enter into ERP;2024-02-25 23:50:00;DataEntry_2
I01393;Execute Payment;2024-02-28 02:50:00;Finance_A
I01393;Archive;2024-02-28 02:59:00;DMS_System
I01394;Receive Invoice;2024-03-19 18:45:00;System
I01394;Register Invoice;2024-03-19 19:09:00;Clerk_B
I01394;Enter Invoice Data;2024-03-19 19:49:00;DataEntry_3
I01394;Validate Invoice;2024-03-19 22:59:00;Clerk_B
I01394;Approve Invoice;2024-03-20 03:17:00;Manager_1
I01394;Enter into ERP;2024-03-20 04:03:00;DataEntry_1
I01394;Execute Payment;2024-03-24 04:03:00;Finance_A
I01394;Archive;2024-03-24 04:31:00;DMS_System
I01395;Receive Invoice;2024-05-11 01:24:00;System
I01395;Register Invoice;2024-05-11 02:30:00;Clerk_C
I01395;Enter Invoice Data;2024-05-11 03:20:00;DataEntry_1
I01395;Validate Invoice;2024-05-11 05:44:00;Clerk_C
I01395;Request Info;2024-05-11 06:26:00;Clerk_C
I01395;Receive Info;2024-05-13 19:26:00;Vendor
I01395;Validate Invoice;2024-05-13 21:03:00;Clerk_C
I01395;Approve Invoice;2024-05-14 04:45:00;Manager_2
I01395;Enter into ERP;2024-05-14 06:38:00;DataEntry_1
I01395;Execute Payment;2024-05-15 01:38:00;Finance_B
I01395;Archive;2024-05-15 02:01:00;DMS_System
I01396;Receive Invoice;2024-05-06 06:46:00;System
I01396;Register Invoice;2024-05-06 07:58:00;Clerk_C
I01396;Enter Invoice Data;2024-05-06 08:50:00;DataEntry_3
I01396;Validate Invoice;2024-05-06 10:44:00;Clerk_C
I01396;Approve Invoice;2024-05-06 17:54:00;Manager_1
I01396;Enter into ERP;2024-05-06 19:20:00;DataEntry_2
I01396;Execute Payment;2024-05-08 14:20:00;Finance_A
I01396;Archive;2024-05-08 14:43:00;DMS_System
I01397;Receive Invoice;2024-03-29 22:22:00;System
I01397;Register Invoice;2024-03-29 23:12:00;Clerk_D
I01397;Validate Invoice;2024-03-30 01:36:00;Clerk_D
I01397;Approve Invoice;2024-03-30 11:12:00;Manager_2
I01397;Enter into ERP;2024-03-30 12:40:00;DataEntry_1
I01397;Execute Payment;2024-04-01 22:40:00;Finance_B
I01397;Archive;2024-04-01 23:01:00;DMS_System
I01398;Receive Invoice;2024-03-08 23:38:00;System
I01398;Register Invoice;2024-03-09 00:17:00;Clerk_D
I01398;Enter Invoice Data;2024-03-09 01:05:00;DataEntry_2
I01398;Validate Invoice;2024-03-09 04:51:00;Clerk_D
I01398;Approve Invoice;2024-03-09 13:24:00;Manager_2
I01398;Enter into ERP;2024-03-09 14:08:00;DataEntry_2
I01398;Execute Payment;2024-03-13 06:08:00;Finance_A
I01398;Archive;2024-03-13 06:30:00;DMS_System
I01399;Receive Invoice;2024-04-10 19:36:00;System
I01399;Register Invoice;2024-04-10 20:22:00;Clerk_C
I01399;Enter Invoice Data;2024-04-10 21:20:00;DataEntry_3
I01399;Validate Invoice;2024-04-11 00:13:00;Clerk_C
I01399;Request Info;2024-04-11 01:56:00;Clerk_C
I01399;Receive Info;2024-04-12 22:56:00;Vendor
I01399;Validate Invoice;2024-04-13 01:40:00;Clerk_C
I01399;Approve Invoice;2024-04-13 03:43:00;Manager_2
I01399;Enter into ERP;2024-04-13 05:03:00;DataEntry_1
I01399;Execute Payment;2024-04-14 13:03:00;Finance_A
I01399;Archive;2024-04-14 13:22:00;DMS_System
I01400;Receive Invoice;2024-03-19 15:57:00;System
I01400;Register Invoice;2024-03-19 16:51:00;Clerk_A
I01400;Enter Invoice Data;2024-03-19 17:46:00;DataEntry_1
I01400;Validate Invoice;2024-03-19 19:37:00;Clerk_A
I01400;Approve Invoice;2024-03-20 05:10:00;Manager_1
I01400;Enter into ERP;2024-03-20 06:46:00;DataEntry_1
I01400;Execute Payment;2024-03-24 17:46:00;Finance_B
I01400;Archive;2024-03-24 18:06:00;DMS_System
I01401;Receive Invoice;2024-03-01 09:07:00;System
I01401;Register Invoice;2024-03-01 09:35:00;Clerk_B
I01401;Validate Invoice;2024-03-01 11:33:00;Clerk_B
I01401;Compliance Check;2024-03-01 11:52:00;Finance_B
I01401;Approve Invoice;2024-03-01 20:45:00;Manager_1
I01401;Enter into ERP;2024-03-01 22:17:00;DataEntry_3
I01401;Execute Payment;2024-03-03 20:17:00;Finance_B
I01401;Archive;2024-03-03 20:27:00;DMS_System
I01402;Receive Invoice;2024-05-07 06:37:00;System
I01402;Register Invoice;2024-05-07 06:54:00;Clerk_D
I01402;Enter Invoice Data;2024-05-07 07:46:00;DataEntry_3
I01402;Validate Invoice;2024-05-07 11:18:00;Clerk_D
I01402;Approve Invoice;2024-05-07 13:34:00;Manager_1
I01402;Enter into ERP;2024-05-07 14:30:00;DataEntry_3
I01402;Execute Payment;2024-05-08 14:30:00;Finance_B
I01402;Archive;2024-05-08 14:55:00;DMS_System
I01403;Receive Invoice;2024-04-30 19:12:00;System
I01403;Register Invoice;2024-04-30 19:59:00;Clerk_D
I01403;Validate Invoice;2024-04-30 23:30:00;Clerk_D
I01403;Approve Invoice;2024-05-01 02:46:00;Manager_1
I01403;Enter into ERP;2024-05-01 03:28:00;DataEntry_2
I01403;Execute Payment;2024-05-01 20:28:00;Finance_A
I01403;Archive;2024-05-01 20:36:00;DMS_System
I01404;Receive Invoice;2024-03-23 07:54:00;System
I01404;Register Invoice;2024-03-23 09:08:00;Clerk_D
I01404;Enter Invoice Data;2024-03-23 09:20:00;DataEntry_3
I01404;Validate Invoice;2024-03-23 13:05:00;Clerk_D
I01404;Compliance Check;2024-03-23 13:24:00;Finance_A
I01404;Approve Invoice;2024-03-23 23:41:00;Manager_2
I01404;Enter into ERP;2024-03-24 00:40:00;DataEntry_1
I01404;Execute Payment;2024-03-29 00:40:00;Finance_A
I01404;Archive;2024-03-29 01:06:00;DMS_System
I01405;Receive Invoice;2024-02-14 23:45:00;System
I01405;Register Invoice;2024-02-15 00:42:00;Clerk_C
I01405;Enter Invoice Data;2024-02-15 00:52:00;DataEntry_3
I01405;Validate Invoice;2024-02-15 04:45:00;Clerk_C
I01405;Compliance Check;2024-02-15 05:15:00;Finance_A
I01405;Approve Invoice;2024-02-15 12:26:00;Manager_2
I01405;Enter into ERP;2024-02-15 13:39:00;DataEntry_2
I01405;Execute Payment;2024-02-18 21:39:00;Finance_B
I01405;Archive;2024-02-18 22:04:00;DMS_System
I01406;Receive Invoice;2024-03-03 01:43:00;System
I01406;Register Invoice;2024-03-03 01:53:00;Clerk_D
I01406;Enter Invoice Data;2024-03-03 02:33:00;DataEntry_3
I01406;Validate Invoice;2024-03-03 05:12:00;Clerk_D
I01406;Approve Invoice;2024-03-03 07:06:00;Manager_2
I01406;Enter into ERP;2024-03-03 08:39:00;DataEntry_1
I01406;Execute Payment;2024-03-03 18:39:00;Finance_A
I01406;Archive;2024-03-03 18:49:00;DMS_System
I01407;Receive Invoice;2024-02-18 11:18:00;System
I01407;Register Invoice;2024-02-18 11:25:00;Clerk_D
I01407;Validate Invoice;2024-02-18 15:11:00;Clerk_D
I01407;Request Info;2024-02-18 15:40:00;Clerk_D
I01407;Receive Info;2024-02-20 07:40:00;Vendor
I01407;Validate Invoice;2024-02-20 09:12:00;Clerk_D
I01407;Approve Invoice;2024-02-20 13:54:00;Manager_1
I01407;Enter into ERP;2024-02-20 14:46:00;DataEntry_3
I01407;Execute Payment;2024-02-22 03:46:00;Finance_A
I01407;Archive;2024-02-22 04:15:00;DMS_System
I01408;Receive Invoice;2024-02-24 20:43:00;System
I01408;Register Invoice;2024-02-24 21:49:00;Clerk_D
I01408;Validate Invoice;2024-02-24 23:29:00;Clerk_D
I01408;Approve Invoice;2024-02-25 10:22:00;Manager_2
I01408;Enter into ERP;2024-02-25 11:57:00;DataEntry_3
I01408;Execute Payment;2024-03-01 02:57:00;Finance_A
I01408;Archive;2024-03-01 03:04:00;DMS_System
I01409;Receive Invoice;2024-05-07 15:13:00;System
I01409;Register Invoice;2024-05-07 15:25:00;Clerk_D
